order_id,client_id,order_date,sku_ordered,quantity,order_status,total_amount
ORD-00355,CLI-0097,2025-04-16,SKU-019,276,Completed,49566.840000000004
ORD-00356,CLI-0093,2025-04-17,SKU-H01,308,Completed,4918.76
ORD-00357,CLI-0055,2025-04-17,SKU-H01,475,Completed,7585.75
ORD-00358,CLI-0071,2025-04-17,SKU-H01,278,Completed,4439.66
ORD-00359,CLI-0021,2025-04-17,SKU-H01,430,Completed,6867.1
ORD-00360,CLI-0061,2025-04-17,SKU-H01,280,Completed,4471.6
ORD-00361,CLI-0034,2025-04-17,SKU-009,434,Completed,23205.98
ORD-00362,CLI-0032,2025-04-17,SKU-H01,480,Completed,7665.6
ORD-00363,CLI-0082,2025-04-17,SKU-H01,191,Completed,3050.27
ORD-00364,CLI-0099,2025-04-17,SKU-H01,448,Completed,7154.56
ORD-00365,CLI-0067,2025-04-17,SKU-H01,298,Completed,4759.06
ORD-00366,CLI-0081,2025-04-17,SKU-H01,172,Completed,2746.84
ORD-00367,CLI-0036,2025-04-17,SKU-003,275,Completed,19175.75
ORD-00368,CLI-0010,2025-04-17,SKU-H01,415,Completed,6627.55
ORD-00369,CLI-0037,2025-04-17,SKU-H01,170,Completed,2714.9
ORD-00370,CLI-0035,2025-04-17,SKU-002,221,Completed,28933.319999999996
ORD-00371,CLI-0041,2025-04-17,SKU-008,326,Completed,50057.3
ORD-00372,CLI-0011,2025-04-17,SKU-H01,120,Completed,1916.4
ORD-00373,CLI-0020,2025-04-17,SKU-H01,168,Completed,2682.96
ORD-00374,CLI-0050,2025-04-17,SKU-H01,405,Completed,6467.85
ORD-00375,CLI-0020,2025-04-17,SKU-018,411,Completed,18679.95
ORD-00376,CLI-0028,2025-04-17,SKU-002,82,Completed,10735.439999999999
ORD-00377,CLI-0054,2025-04-17,SKU-007,258,Completed,22696.26
ORD-00378,CLI-0043,2025-04-17,SKU-017,327,Completed,53202.899999999994
ORD-00379,CLI-0060,2025-04-17,SKU-H01,262,Completed,4184.14
ORD-00380,CLI-0008,2025-04-17,SKU-016,155,Completed,27214.9
ORD-00381,CLI-0054,2025-04-17,SKU-006,249,Completed,14285.13
ORD-00382,CLI-0099,2025-04-17,SKU-H01,349,Completed,5573.530000000001
ORD-00383,CLI-0090,2025-04-17,SKU-002,60,Completed,7855.199999999999
ORD-00384,CLI-0098,2025-04-17,SKU-013,344,Completed,64204.159999999996
ORD-00385,CLI-0062,2025-04-18,SKU-004,53,Completed,5651.389999999999
ORD-00386,CLI-0046,2025-04-18,SKU-019,202,Completed,36277.18
ORD-00387,CLI-0097,2025-04-18,SKU-H01,249,Completed,3976.53
ORD-00388,CLI-0054,2025-04-18,SKU-012,325,Completed,13204.75
ORD-00389,CLI-0096,2025-04-18,SKU-H01,426,Completed,6803.22
ORD-00390,CLI-0070,2025-04-18,SKU-015,459,Completed,59830.649999999994
ORD-00391,CLI-0078,2025-04-18,SKU-007,162,Completed,14251.14
ORD-00392,CLI-0063,2025-04-18,SKU-H01,162,Completed,2587.1400000000003
ORD-00393,CLI-0035,2025-04-18,SKU-H01,273,Completed,4359.81
ORD-00394,CLI-0063,2025-04-18,SKU-H01,64,Completed,1022.08
ORD-00395,CLI-0050,2025-04-18,SKU-H01,222,Completed,3545.34
ORD-00396,CLI-0086,2025-04-18,SKU-H01,397,Completed,6340.09
ORD-00397,CLI-0052,2025-04-18,SKU-010,420,Completed,10344.6
ORD-00398,CLI-0022,2025-04-18,SKU-006,480,Completed,27537.6
ORD-00399,CLI-0060,2025-04-18,SKU-012,115,Completed,4672.450000000001
ORD-00400,CLI-0080,2025-04-18,SKU-017,323,Completed,52552.1
ORD-00401,CLI-0004,2025-04-18,SKU-007,251,Completed,22080.47
ORD-00402,CLI-0076,2025-04-18,SKU-011,338,Completed,21986.899999999998
ORD-00403,CLI-0085,2025-04-18,SKU-012,63,Completed,2559.69
ORD-00404,CLI-0011,2025-04-18,SKU-H01,379,Completed,6052.63
ORD-00405,CLI-0055,2025-04-18,SKU-H01,119,Completed,1900.43
ORD-00406,CLI-0060,2025-04-18,SKU-H01,143,Completed,2283.71
ORD-00407,CLI-0034,2025-04-19,SKU-H01,244,Completed,3896.6800000000003
ORD-00408,CLI-0042,2025-04-19,SKU-H01,158,Completed,2523.26
ORD-00409,CLI-0059,2025-04-19,SKU-H01,217,Completed,3465.4900000000002
ORD-00410,CLI-0044,2025-04-19,SKU-016,439,Completed,77079.62000000001
ORD-00411,CLI-0049,2025-04-19,SKU-012,192,Completed,7800.960000000001
ORD-00412,CLI-0097,2025-04-19,SKU-H01,475,Completed,7585.75
ORD-00413,CLI-0054,2025-04-19,SKU-H01,179,Completed,2858.63
ORD-00414,CLI-0011,2025-04-19,SKU-H01,290,Completed,4631.3
ORD-00415,CLI-0003,2025-04-19,SKU-004,433,Completed,46170.79
ORD-00416,CLI-0070,2025-04-19,SKU-004,76,Completed,8103.879999999999
ORD-00417,CLI-0045,2025-04-19,SKU-015,164,Completed,21377.399999999998
ORD-00418,CLI-0009,2025-04-20,SKU-H01,449,Completed,7170.530000000001
ORD-00419,CLI-0084,2025-04-20,SKU-014,70,Completed,11447.8
ORD-00420,CLI-0097,2025-04-20,SKU-019,65,Completed,11673.35
ORD-00421,CLI-0032,2025-04-20,SKU-H01,152,Completed,2427.44
ORD-00422,CLI-0003,2025-04-20,SKU-013,368,Completed,68683.51999999999
ORD-00423,CLI-0020,2025-04-20,SKU-007,172,Completed,15130.84
ORD-00424,CLI-0017,2025-04-20,SKU-004,292,Completed,31135.96
ORD-00425,CLI-0086,2025-04-20,SKU-002,108,Completed,14139.359999999999
ORD-00426,CLI-0073,2025-04-20,SKU-013,161,Completed,30049.039999999997
ORD-00427,CLI-0060,2025-04-20,SKU-009,408,Completed,21815.76
ORD-00428,CLI-0033,2025-04-20,SKU-014,442,Completed,72284.68
ORD-00429,CLI-0048,2025-04-20,SKU-017,135,Completed,21964.5
ORD-00430,CLI-0078,2025-04-20,SKU-008,360,Completed,55278.00000000001
ORD-00431,CLI-0096,2025-04-20,SKU-019,417,Completed,74889.03
ORD-00432,CLI-0015,2025-04-20,SKU-008,448,Completed,68790.40000000001
ORD-00433,CLI-0021,2025-04-20,SKU-009,209,Completed,11175.23
ORD-00434,CLI-0014,2025-04-20,SKU-006,346,Completed,19850.02
ORD-00435,CLI-0004,2025-04-20,SKU-H01,209,Completed,3337.73
ORD-00436,CLI-0074,2025-04-20,SKU-011,396,Completed,25759.8
ORD-00437,CLI-0049,2025-04-20,SKU-006,253,Completed,14514.609999999999
ORD-00438,CLI-0092,2025-04-20,SKU-003,151,Completed,10529.230000000001
ORD-00439,CLI-0010,2025-04-20,SKU-017,353,Completed,57433.1
ORD-00440,CLI-0089,2025-04-20,SKU-H01,475,Completed,7585.75
ORD-00441,CLI-0081,2025-04-20,SKU-005,174,Completed,31744.56
ORD-00442,CLI-0014,2025-04-20,SKU-011,406,Completed,26410.3
ORD-00443,CLI-0099,2025-04-20,SKU-014,204,Completed,33362.159999999996
ORD-00444,CLI-0088,2025-04-20,SKU-003,357,Completed,24893.61
ORD-00445,CLI-0016,2025-04-20,SKU-015,457,Completed,59569.95
ORD-00446,CLI-0073,2025-04-20,SKU-013,450,Completed,83988.0
ORD-00447,CLI-0006,2025-04-20,SKU-H01,227,Completed,3625.19
ORD-00448,CLI-0055,2025-04-21,SKU-H01,388,Completed,6196.360000000001
ORD-00449,CLI-0048,2025-04-21,SKU-008,85,Completed,13051.750000000002
ORD-00450,CLI-0065,2025-04-21,SKU-H01,381,Completed,6084.570000000001
ORD-00451,CLI-0044,2025-04-21,SKU-H01,56,Completed,894.32
ORD-00452,CLI-0054,2025-04-21,SKU-007,471,Completed,41433.87
ORD-00453,CLI-0063,2025-04-21,SKU-H01,104,Completed,1660.88
ORD-00454,CLI-0056,2025-04-21,SKU-006,235,Completed,13481.949999999999
ORD-00455,CLI-0082,2025-04-21,SKU-003,474,Completed,33052.020000000004
ORD-00456,CLI-0059,2025-04-21,SKU-007,412,Completed,36243.64
ORD-00457,CLI-0020,2025-04-21,SKU-002,272,Completed,35610.24
ORD-00458,CLI-0023,2025-04-21,SKU-011,425,Completed,27646.25
ORD-00459,CLI-0067,2025-04-21,SKU-H01,383,Completed,6116.51
ORD-00460,CLI-0035,2025-04-21,SKU-011,365,Completed,23743.25
ORD-00461,CLI-0069,2025-04-21,SKU-002,446,Completed,58390.31999999999
ORD-00462,CLI-0062,2025-04-21,SKU-016,288,Completed,50567.04
ORD-00463,CLI-0056,2025-04-21,SKU-005,472,Completed,86111.68
ORD-00464,CLI-0094,2025-04-21,SKU-019,353,Completed,63395.270000000004
ORD-00465,CLI-0035,2025-04-21,SKU-008,215,Completed,33013.25
ORD-00466,CLI-0032,2025-04-21,SKU-H01,475,Completed,7585.75
ORD-00467,CLI-0012,2025-04-21,SKU-014,192,Completed,31399.68
ORD-00468,CLI-0058,2025-04-21,SKU-H01,174,Completed,2778.78
ORD-00469,CLI-0097,2025-04-21,SKU-H01,287,Completed,4583.39
ORD-00470,CLI-0073,2025-04-21,SKU-H01,362,Completed,5781.14
ORD-00471,CLI-0086,2025-04-21,SKU-006,244,Completed,13998.279999999999
ORD-00472,CLI-0044,2025-04-21,SKU-006,64,Completed,3671.68
ORD-00473,CLI-0064,2025-04-21,SKU-H01,485,Completed,7745.450000000001
ORD-00474,CLI-0042,2025-04-21,SKU-017,143,Completed,23266.1
ORD-00475,CLI-0028,2025-04-22,SKU-H01,231,Completed,3689.07
ORD-00476,CLI-0034,2025-04-22,SKU-H01,224,Completed,3577.28
ORD-00477,CLI-0036,2025-04-22,SKU-H01,500,Completed,7985.0
ORD-00478,CLI-0077,2025-04-22,SKU-H01,409,Completed,6531.7300000000005
ORD-00479,CLI-0036,2025-04-22,SKU-004,334,Completed,35614.42
ORD-00480,CLI-0002,2025-04-22,SKU-010,314,Completed,7733.82
ORD-00481,CLI-0025,2025-04-22,SKU-005,93,Completed,16966.92
ORD-00482,CLI-0031,2025-04-22,SKU-H01,418,Completed,6675.46
ORD-00483,CLI-0053,2025-04-22,SKU-H01,300,Completed,4791.0
ORD-00484,CLI-0072,2025-04-22,SKU-H01,438,Completed,6994.860000000001
ORD-00485,CLI-0031,2025-04-22,SKU-016,403,Completed,70758.74
ORD-00486,CLI-0061,2025-04-22,SKU-H01,380,Completed,6068.6
ORD-00487,CLI-0092,2025-04-22,SKU-008,301,Completed,46218.55
ORD-00488,CLI-0058,2025-04-22,SKU-019,455,Completed,81713.45
ORD-00489,CLI-0003,2025-04-22,SKU-006,97,Completed,5564.889999999999
ORD-00490,CLI-0038,2025-04-22,SKU-017,163,Completed,26520.1
ORD-00491,CLI-0052,2025-04-22,SKU-H01,404,Completed,6451.88
ORD-00492,CLI-0032,2025-04-22,SKU-012,206,Completed,8369.78
ORD-00493,CLI-0085,2025-04-22,SKU-006,347,Completed,19907.39
ORD-00494,CLI-0048,2025-04-22,SKU-011,292,Completed,18994.6
ORD-00495,CLI-0071,2025-04-22,SKU-H01,321,Completed,5126.37
ORD-00496,CLI-0045,2025-04-22,SKU-H01,267,Completed,4263.99
ORD-00497,CLI-0096,2025-04-22,SKU-H01,331,Completed,5286.070000000001
ORD-00498,CLI-0043,2025-04-22,SKU-010,230,Completed,5664.9
ORD-00499,CLI-0090,2025-04-22,SKU-015,282,Completed,36758.7
ORD-00500,CLI-0040,2025-04-23,SKU-012,178,Completed,7232.14
ORD-00501,CLI-0030,2025-04-23,SKU-H01,111,Completed,1772.67
ORD-00502,CLI-0093,2025-04-23,SKU-016,148,Completed,25985.84
ORD-00503,CLI-0041,2025-04-23,SKU-H01,111,Completed,1772.67
ORD-00504,CLI-0096,2025-04-23,SKU-H01,324,Completed,5174.280000000001
ORD-00505,CLI-0098,2025-04-23,SKU-H01,403,Completed,6435.91
ORD-00506,CLI-0024,2025-04-23,SKU-012,148,Completed,6013.240000000001
ORD-00507,CLI-0028,2025-04-23,SKU-H01,428,Completed,6835.16
ORD-00508,CLI-0062,2025-04-23,SKU-007,191,Completed,16802.27
ORD-00509,CLI-0093,2025-04-23,SKU-015,351,Completed,45752.85
ORD-00510,CLI-0098,2025-04-23,SKU-H01,318,Completed,5078.46
ORD-00511,CLI-0077,2025-04-23,SKU-006,194,Completed,11129.779999999999
ORD-00512,CLI-0013,2025-04-23,SKU-H01,476,Completed,7601.72
ORD-00513,CLI-0025,2025-04-23,SKU-H01,201,Completed,3209.9700000000003
ORD-00514,CLI-0030,2025-04-23,SKU-004,234,Completed,24951.42
ORD-00515,CLI-0023,2025-04-23,SKU-H01,204,Completed,3257.88
ORD-00516,CLI-0002,2025-04-23,SKU-009,412,Completed,22029.64
ORD-00517,CLI-0069,2025-04-23,SKU-004,114,Completed,12155.82
ORD-00518,CLI-0006,2025-04-24,SKU-007,77,Completed,6773.69
ORD-00519,CLI-0071,2025-04-24,SKU-012,199,Completed,8085.370000000001
ORD-00520,CLI-0090,2025-04-24,SKU-006,114,Completed,6540.179999999999
ORD-00521,CLI-0082,2025-04-24,SKU-007,494,Completed,43457.18
ORD-00522,CLI-0097,2025-04-24,SKU-007,301,Completed,26478.97
ORD-00523,CLI-0014,2025-04-24,SKU-H01,496,Completed,7921.12
ORD-00524,CLI-0002,2025-04-24,SKU-H01,343,Completed,5477.71
ORD-00525,CLI-0037,2025-04-24,SKU-017,290,Completed,47183.0
ORD-00526,CLI-0062,2025-04-24,SKU-008,275,Completed,42226.25
ORD-00527,CLI-0044,2025-04-24,SKU-H01,144,Completed,2299.6800000000003
ORD-00528,CLI-0007,2025-04-24,SKU-004,179,Completed,19086.77
ORD-00529,CLI-0062,2025-04-24,SKU-H01,108,Completed,1724.76
ORD-00530,CLI-0009,2025-04-24,SKU-018,255,Completed,11589.75
ORD-00531,CLI-0063,2025-04-24,SKU-H01,87,Completed,1389.39
ORD-00532,CLI-0074,2025-04-24,SKU-H01,372,Completed,5940.84
ORD-00533,CLI-0088,2025-04-24,SKU-H01,77,Completed,1229.69
ORD-00534,CLI-0020,2025-04-24,SKU-004,126,Completed,13435.38
ORD-00535,CLI-0073,2025-04-24,SKU-015,205,Completed,26721.75
ORD-00536,CLI-0032,2025-04-25,SKU-H01,110,Completed,1756.7
ORD-00537,CLI-0072,2025-04-25,SKU-014,441,Completed,72121.14
ORD-00538,CLI-0054,2025-04-25,SKU-H01,360,Completed,5749.2
ORD-00539,CLI-0077,2025-04-25,SKU-015,454,Completed,59178.899999999994
ORD-00540,CLI-0080,2025-04-25,SKU-H01,165,Completed,2635.05
ORD-00541,CLI-0100,2025-04-25,SKU-H01,317,Completed,5062.49
ORD-00542,CLI-0049,2025-04-25,SKU-011,280,Completed,18214.0
ORD-00543,CLI-0057,2025-04-25,SKU-Z99,202,Completed,101000.0
ORD-00544,CLI-0076,2025-04-25,SKU-017,269,Completed,43766.299999999996
ORD-00545,CLI-0040,2025-04-25,SKU-007,341,Completed,29997.77
ORD-00546,CLI-0080,2025-04-25,SKU-017,80,Completed,13016.0
ORD-00547,CLI-0079,2025-04-25,SKU-H01,428,Completed,6835.16
ORD-00548,CLI-0098,2025-04-26,SKU-019,156,Completed,28016.04
ORD-00549,CLI-0081,2025-04-26,SKU-004,158,Completed,16847.54
ORD-00550,CLI-0034,2025-04-26,SKU-011,388,Completed,25239.399999999998
ORD-00551,CLI-0011,2025-04-26,SKU-014,130,Completed,21260.2
ORD-00552,CLI-0031,2025-04-26,SKU-011,138,Completed,8976.9
ORD-00553,CLI-0071,2025-04-26,SKU-006,88,Completed,5048.5599999999995
ORD-00554,CLI-0021,2025-04-26,SKU-004,51,Completed,5438.13
ORD-00555,CLI-0053,2025-04-26,SKU-015,280,Completed,36498.0
ORD-00556,CLI-0089,2025-04-26,SKU-H01,354,Completed,5653.38
ORD-00557,CLI-0061,2025-04-26,SKU-019,199,Completed,35738.41
ORD-00558,CLI-0005,2025-04-26,SKU-011,168,Completed,10928.4
ORD-00559,CLI-0037,2025-04-26,SKU-H01,411,Completed,6563.67
ORD-00560,CLI-0037,2025-04-26,SKU-012,409,Completed,16617.670000000002
ORD-00561,CLI-0010,2025-04-27,SKU-005,401,Completed,73158.44
ORD-00562,CLI-0030,2025-04-27,SKU-011,185,Completed,12034.25
ORD-00563,CLI-0081,2025-04-27,SKU-013,351,Completed,65510.63999999999
ORD-00564,CLI-0085,2025-04-27,SKU-H01,461,Completed,7362.17
ORD-00565,CLI-0026,2025-04-27,SKU-005,267,Completed,48711.479999999996
ORD-00566,CLI-0015,2025-04-27,SKU-018,328,Completed,14907.6
ORD-00567,CLI-0029,2025-04-27,SKU-H01,381,Completed,6084.570000000001
ORD-00568,CLI-0020,2025-04-27,SKU-007,186,Completed,16362.42
ORD-00569,CLI-0019,2025-04-27,SKU-H01,86,Completed,1373.42
ORD-00570,CLI-0008,2025-04-27,SKU-003,134,Completed,9343.82
ORD-00571,CLI-0040,2025-04-27,SKU-006,354,Completed,20308.98
ORD-00572,CLI-0096,2025-04-27,SKU-006,472,Completed,27078.64
ORD-00573,CLI-0073,2025-04-27,SKU-H01,197,Completed,3146.09
ORD-00574,CLI-0057,2025-04-27,SKU-010,113,Completed,2783.19
ORD-00575,CLI-0060,2025-04-27,SKU-H01,402,Completed,6419.9400000000005
ORD-00576,CLI-0039,2025-04-27,SKU-H01,408,Completed,6515.76
ORD-00577,CLI-0052,2025-04-27,SKU-H01,189,Completed,3018.33
ORD-00578,CLI-0065,2025-04-27,SKU-H01,326,Completed,5206.22
ORD-00579,CLI-0064,2025-04-27,SKU-004,274,Completed,29216.62
ORD-00580,CLI-0011,2025-04-27,SKU-008,356,Completed,54663.8
ORD-00581,CLI-0006,2025-04-27,SKU-014,271,Completed,44319.34
ORD-00582,CLI-0095,2025-04-27,SKU-H01,215,Completed,3433.55
ORD-00583,CLI-0078,2025-04-27,SKU-015,178,Completed,23202.3
ORD-00584,CLI-0004,2025-04-27,SKU-012,96,Completed,3900.4800000000005
ORD-00585,CLI-0087,2025-04-28,SKU-002,478,Completed,62579.759999999995
ORD-00586,CLI-0074,2025-04-28,SKU-018,350,Completed,15907.500000000002
ORD-00587,CLI-0003,2025-04-28,SKU-Z99,441,Completed,220500.0
ORD-00588,CLI-0087,2025-04-28,SKU-H01,470,Completed,7505.900000000001
ORD-00589,CLI-0035,2025-04-28,SKU-H01,345,Completed,5509.650000000001
ORD-00590,CLI-0006,2025-04-28,SKU-018,440,Completed,19998.0
ORD-00591,CLI-0097,2025-04-28,SKU-011,139,Completed,9041.949999999999
ORD-00592,CLI-0061,2025-04-28,SKU-H01,315,Completed,5030.55
ORD-00593,CLI-0084,2025-04-28,SKU-013,276,Completed,51512.64
ORD-00594,CLI-0036,2025-04-28,SKU-015,142,Completed,18509.7
ORD-00595,CLI-0075,2025-04-28,SKU-012,273,Completed,11091.990000000002
ORD-00596,CLI-0082,2025-04-28,SKU-014,466,Completed,76209.64
ORD-00597,CLI-0063,2025-04-28,SKU-014,96,Completed,15699.84
ORD-00598,CLI-0061,2025-04-28,SKU-H01,228,Completed,3641.1600000000003
ORD-00599,CLI-0053,2025-04-28,SKU-H01,220,Completed,3513.4
ORD-00600,CLI-0042,2025-04-28,SKU-009,393,Completed,21013.71
ORD-00601,CLI-0014,2025-04-28,SKU-017,489,Completed,79560.29999999999
ORD-00602,CLI-0043,2025-04-29,SKU-H01,260,Completed,4152.2
ORD-00603,CLI-0089,2025-04-29,SKU-007,303,Completed,26654.91
ORD-00604,CLI-0037,2025-04-29,SKU-010,389,Completed,9581.07
ORD-00605,CLI-0052,2025-04-29,SKU-003,466,Completed,32494.18
ORD-00606,CLI-0098,2025-04-29,SKU-011,331,Completed,21531.55
ORD-00607,CLI-0005,2025-04-29,SKU-017,282,Completed,45881.399999999994
ORD-00608,CLI-0012,2025-04-29,SKU-008,211,Completed,32399.050000000003
ORD-00609,CLI-0033,2025-04-29,SKU-006,215,Completed,12334.55
ORD-00610,CLI-0015,2025-04-29,SKU-003,445,Completed,31029.850000000002
ORD-00611,CLI-0052,2025-04-29,SKU-007,492,Completed,43281.24
ORD-00612,CLI-0066,2025-04-29,SKU-H01,472,Completed,7537.84
ORD-00613,CLI-0001,2025-04-29,SKU-H01,386,Completed,6164.42
ORD-00614,CLI-0070,2025-04-29,SKU-006,286,Completed,16407.82
ORD-00615,CLI-0053,2025-04-29,SKU-H01,77,Completed,1229.69
ORD-00616,CLI-0025,2025-04-29,SKU-H01,315,Completed,5030.55
ORD-00617,CLI-0080,2025-04-30,SKU-006,437,Completed,25070.69
ORD-00618,CLI-0064,2025-04-30,SKU-002,370,Completed,48440.399999999994
ORD-00619,CLI-0057,2025-04-30,SKU-H01,439,Completed,7010.83
ORD-00620,CLI-0007,2025-04-30,SKU-012,154,Completed,6257.02
ORD-00621,CLI-0035,2025-04-30,SKU-010,331,Completed,8152.53
ORD-00622,CLI-0017,2025-04-30,SKU-H01,197,Completed,3146.09
ORD-00623,CLI-0057,2025-04-30,SKU-016,500,Completed,87790.0
ORD-00624,CLI-0090,2025-04-30,SKU-004,298,Completed,31775.739999999998
ORD-00625,CLI-0016,2025-04-30,SKU-012,64,Completed,2600.32
ORD-00626,CLI-0081,2025-04-30,SKU-007,361,Completed,31757.17
ORD-00627,CLI-0031,2025-04-30,SKU-Z99,413,Completed,206500.0
ORD-00628,CLI-0021,2025-04-30,SKU-012,209,Completed,8491.67
ORD-00629,CLI-0071,2025-04-30,SKU-011,57,Completed,3707.85
ORD-00630,CLI-0071,2025-04-30,SKU-013,258,Completed,48153.119999999995
ORD-00631,CLI-0012,2025-04-30,SKU-H01,165,Completed,2635.05
ORD-00632,CLI-0015,2025-04-30,SKU-H01,286,Completed,4567.42
ORD-00633,CLI-0016,2025-04-30,SKU-011,381,Completed,24784.05
ORD-00634,CLI-0020,2025-04-30,SKU-004,305,Completed,32522.149999999998
ORD-00635,CLI-0092,2025-04-30,SKU-012,199,Completed,8085.370000000001
ORD-00636,CLI-0066,2025-04-30,SKU-H01,411,Completed,6563.67
ORD-00637,CLI-0035,2025-04-30,SKU-006,262,Completed,15030.939999999999
ORD-00638,CLI-0061,2025-05-01,SKU-H01,174,Completed,2778.78
ORD-00639,CLI-0059,2025-05-01,SKU-003,332,Completed,23150.36
ORD-00640,CLI-0019,2025-05-01,SKU-008,246,Completed,37773.3
ORD-00641,CLI-0025,2025-05-01,SKU-005,356,Completed,64948.64
ORD-00642,CLI-0066,2025-05-01,SKU-006,432,Completed,24783.84
ORD-00643,CLI-0018,2025-05-01,SKU-004,492,Completed,52461.96
ORD-00644,CLI-0009,2025-05-01,SKU-002,191,Completed,25005.719999999998
ORD-00645,CLI-0099,2025-05-01,SKU-013,454,Completed,84734.56
ORD-00646,CLI-0054,2025-05-01,SKU-H01,224,Completed,3577.28
ORD-00647,CLI-0065,2025-05-01,SKU-008,186,Completed,28560.300000000003
ORD-00648,CLI-0001,2025-05-01,SKU-007,194,Completed,17066.18
ORD-00649,CLI-0093,2025-05-01,SKU-011,202,Completed,13140.099999999999
ORD-00650,CLI-0076,2025-05-01,SKU-008,346,Completed,53128.3
ORD-00651,CLI-0085,2025-05-01,SKU-015,300,Completed,39105.0
ORD-00652,CLI-0020,2025-05-01,SKU-019,278,Completed,49926.020000000004
ORD-00653,CLI-0069,2025-05-01,SKU-H01,297,Completed,4743.09
ORD-00654,CLI-0045,2025-05-01,SKU-H01,220,Completed,3513.4
ORD-00655,CLI-0071,2025-05-01,SKU-002,440,Completed,57604.799999999996
ORD-00656,CLI-0070,2025-05-01,SKU-H01,243,Completed,3880.71
ORD-00657,CLI-0059,2025-05-01,SKU-008,214,Completed,32859.700000000004
ORD-00658,CLI-0025,2025-05-01,SKU-017,407,Completed,66218.9
ORD-00659,CLI-0031,2025-05-01,SKU-H01,342,Completed,5461.74
ORD-00660,CLI-0050,2025-05-01,SKU-H01,169,Completed,2698.9300000000003
ORD-00661,CLI-0100,2025-05-01,SKU-H01,260,Completed,4152.2
ORD-00662,CLI-0006,2025-05-01,SKU-011,212,Completed,13790.599999999999
ORD-00663,CLI-0091,2025-05-02,SKU-007,465,Completed,40906.05
ORD-00664,CLI-0049,2025-05-02,SKU-H01,247,Completed,3944.59
ORD-00665,CLI-0085,2025-05-02,SKU-017,455,Completed,74028.5
ORD-00666,CLI-0084,2025-05-02,SKU-013,127,Completed,23703.28
ORD-00667,CLI-0064,2025-05-02,SKU-H01,68,Completed,1085.96
ORD-00668,CLI-0017,2025-05-02,SKU-009,307,Completed,16415.29
ORD-00669,CLI-0076,2025-05-02,SKU-013,219,Completed,40874.159999999996
ORD-00670,CLI-0013,2025-05-02,SKU-H01,497,Completed,7937.09
ORD-00671,CLI-0057,2025-05-02,SKU-H01,101,Completed,1612.97
ORD-00672,CLI-0068,2025-05-02,SKU-H01,283,Completed,4519.51
ORD-00673,CLI-0002,2025-05-02,SKU-H01,419,Completed,6691.43
ORD-00674,CLI-0019,2025-05-02,SKU-015,259,Completed,33760.65
ORD-00675,CLI-0084,2025-05-02,SKU-017,129,Completed,20988.3
ORD-00676,CLI-0010,2025-05-02,SKU-H01,290,Completed,4631.3
ORD-00677,CLI-0034,2025-05-02,SKU-H01,223,Completed,3561.31
ORD-00678,CLI-0080,2025-05-02,SKU-H01,404,Completed,6451.88
ORD-00679,CLI-0051,2025-05-02,SKU-H01,382,Completed,6100.54
ORD-00680,CLI-0011,2025-05-02,SKU-015,486,Completed,63350.1
ORD-00681,CLI-0043,2025-05-02,SKU-H01,486,Completed,7761.42
ORD-00682,CLI-0087,2025-05-02,SKU-H01,489,Completed,7809.33
ORD-00683,CLI-0069,2025-05-02,SKU-H01,244,Completed,3896.6800000000003
ORD-00684,CLI-0041,2025-05-02,SKU-008,370,Completed,56813.50000000001
ORD-00685,CLI-0092,2025-05-02,SKU-H01,438,Completed,6994.860000000001
ORD-00686,CLI-0063,2025-05-02,SKU-012,496,Completed,20152.48
ORD-00687,CLI-0070,2025-05-02,SKU-H01,68,Completed,1085.96
ORD-00688,CLI-0009,2025-05-03,SKU-013,170,Completed,31728.8
ORD-00689,CLI-0081,2025-05-03,SKU-008,400,Completed,61420.00000000001
ORD-00690,CLI-0037,2025-05-03,SKU-H01,166,Completed,2651.02
ORD-00691,CLI-0096,2025-05-03,SKU-002,96,Completed,12568.32
ORD-00692,CLI-0056,2025-05-03,SKU-016,100,Completed,17558.0
ORD-00693,CLI-0098,2025-05-03,SKU-017,374,Completed,60849.799999999996
ORD-00694,CLI-0091,2025-05-03,SKU-004,496,Completed,52888.479999999996
ORD-00695,CLI-0013,2025-05-03,SKU-004,277,Completed,29536.51
ORD-00696,CLI-0022,2025-05-03,SKU-017,405,Completed,65893.5
ORD-00697,CLI-0039,2025-05-03,SKU-007,64,Completed,5630.08
ORD-00698,CLI-0006,2025-05-03,SKU-H01,216,Completed,3449.52
ORD-00699,CLI-0008,2025-05-03,SKU-017,200,Completed,32539.999999999996
ORD-00700,CLI-0046,2025-05-03,SKU-H01,241,Completed,3848.77
ORD-00701,CLI-0056,2025-05-03,SKU-007,124,Completed,10908.28
ORD-00702,CLI-0032,2025-05-03,SKU-H01,321,Completed,5126.37
ORD-00703,CLI-0053,2025-05-03,SKU-H01,339,Completed,5413.83
ORD-00704,CLI-0088,2025-05-03,SKU-H01,455,Completed,7266.35
ORD-00705,CLI-0024,2025-05-03,SKU-013,137,Completed,25569.679999999997
ORD-00706,CLI-0023,2025-05-03,SKU-H01,90,Completed,1437.3
ORD-00707,CLI-0079,2025-05-03,SKU-H01,495,Completed,7905.150000000001
ORD-00708,CLI-0049,2025-05-03,SKU-H01,367,Completed,5860.99
ORD-00709,CLI-0088,2025-05-03,SKU-005,173,Completed,31562.12
ORD-00710,CLI-0064,2025-05-03,SKU-019,348,Completed,62497.32
