shipment_id,order_id,carrier_name,dispatch_date,promised_delivery_date,actual_delivery_date
SHP-ORD-00318,ORD-00318,DHL,2025-04-16,2025-04-21,2025-04-21
SHP-ORD-00319,ORD-00319,FedEx,2025-04-16,2025-04-21,2025-04-21
SHP-ORD-00320,ORD-00320,DHL,2025-04-16,2025-04-21,2025-04-21
SHP-ORD-00321,ORD-00321,FedEx,2025-04-16,2025-04-21,2025-04-21
SHP-ORD-00322,ORD-00322,FedEx,2025-04-16,2025-04-21,2025-04-21
SHP-ORD-00323,ORD-00323,DHL,2025-04-16,2025-04-21,2025-04-21
SHP-ORD-00324,ORD-00324,FedEx,2025-04-16,2025-04-21,2025-04-21
SHP-ORD-00325,ORD-00325,Carrier B,2025-04-16,2025-04-21,2025-04-22
SHP-ORD-00326,ORD-00326,FedEx,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00327,ORD-00327,DHL,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00328,ORD-00328,FedEx,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00329,ORD-00329,FedEx,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00330,ORD-00330,Carrier B,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00331,ORD-00331,Carrier B,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00332,ORD-00332,FedEx,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00333,ORD-00333,DHL,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00334,ORD-00334,DHL,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00335,ORD-00335,FedEx,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00336,ORD-00336,FedEx,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00337,ORD-00337,Carrier B,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00338,ORD-00338,Carrier B,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00339,ORD-00339,Carrier B,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00340,ORD-00340,DHL,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00341,ORD-00341,DHL,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00342,ORD-00342,FedEx,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00343,ORD-00343,FedEx,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00344,ORD-00344,FedEx,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00345,ORD-00345,DHL,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00346,ORD-00346,DHL,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00347,ORD-00347,Carrier B,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00348,ORD-00348,Carrier B,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00349,ORD-00349,Carrier B,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00350,ORD-00350,Carrier B,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00351,ORD-00351,FedEx,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00352,ORD-00352,DHL,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00353,ORD-00353,DHL,2025-04-17,2025-04-22,2025-04-22
SHP-ORD-00354,ORD-00354,FedEx,2025-04-17,2025-04-22,2025-04-24
SHP-ORD-00355,ORD-00355,Carrier B,2025-04-17,2025-04-22,2025-04-23
SHP-ORD-00356,ORD-00356,Carrier B,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00357,ORD-00357,FedEx,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00358,ORD-00358,FedEx,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00359,ORD-00359,DHL,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00360,ORD-00360,DHL,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00361,ORD-00361,Carrier B,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00362,ORD-00362,FedEx,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00363,ORD-00363,FedEx,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00364,ORD-00364,FedEx,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00365,ORD-00365,FedEx,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00366,ORD-00366,FedEx,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00367,ORD-00367,Carrier B,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00368,ORD-00368,FedEx,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00369,ORD-00369,DHL,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00370,ORD-00370,FedEx,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00371,ORD-00371,FedEx,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00372,ORD-00372,Carrier B,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00373,ORD-00373,DHL,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00374,ORD-00374,DHL,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00375,ORD-00375,DHL,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00376,ORD-00376,FedEx,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00377,ORD-00377,DHL,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00378,ORD-00378,FedEx,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00379,ORD-00379,Carrier B,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00380,ORD-00380,FedEx,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00381,ORD-00381,DHL,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00382,ORD-00382,FedEx,2025-04-18,2025-04-23,2025-04-23
SHP-ORD-00383,ORD-00383,DHL,2025-04-18,2025-04-23,2025-04-24
SHP-ORD-00384,ORD-00384,Carrier B,2025-04-18,2025-04-23,2025-04-25
SHP-ORD-00385,ORD-00385,DHL,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00386,ORD-00386,DHL,2025-04-19,2025-04-24,2025-04-26
SHP-ORD-00387,ORD-00387,Carrier B,2025-04-19,2025-04-24,2025-04-26
SHP-ORD-00388,ORD-00388,DHL,2025-04-19,2025-04-24,2025-04-26
SHP-ORD-00389,ORD-00389,FedEx,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00390,ORD-00390,FedEx,2025-04-19,2025-04-24,2025-04-26
SHP-ORD-00391,ORD-00391,DHL,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00392,ORD-00392,DHL,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00393,ORD-00393,FedEx,2025-04-19,2025-04-24,2025-04-25
SHP-ORD-00394,ORD-00394,FedEx,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00395,ORD-00395,Carrier B,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00396,ORD-00396,FedEx,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00397,ORD-00397,DHL,2025-04-19,2025-04-24,2025-04-26
SHP-ORD-00398,ORD-00398,FedEx,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00399,ORD-00399,Carrier B,2025-04-19,2025-04-24,2025-04-25
SHP-ORD-00400,ORD-00400,FedEx,2025-04-19,2025-04-24,2025-04-25
SHP-ORD-00401,ORD-00401,DHL,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00402,ORD-00402,FedEx,2025-04-19,2025-04-24,2025-04-25
SHP-ORD-00403,ORD-00403,DHL,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00404,ORD-00404,Carrier B,2025-04-19,2025-04-24,2025-04-25
SHP-ORD-00405,ORD-00405,FedEx,2025-04-19,2025-04-24,2025-04-24
SHP-ORD-00406,ORD-00406,DHL,2025-04-19,2025-04-24,2025-04-26
SHP-ORD-00407,ORD-00407,DHL,2025-04-20,2025-04-25,2025-04-27
SHP-ORD-00408,ORD-00408,FedEx,2025-04-20,2025-04-25,2025-04-27
SHP-ORD-00409,ORD-00409,Carrier B,2025-04-20,2025-04-25,2025-04-26
SHP-ORD-00410,ORD-00410,FedEx,2025-04-20,2025-04-25,2025-04-26
SHP-ORD-00411,ORD-00411,DHL,2025-04-20,2025-04-25,2025-04-27
SHP-ORD-00412,ORD-00412,FedEx,2025-04-20,2025-04-25,2025-04-26
SHP-ORD-00413,ORD-00413,FedEx,2025-04-20,2025-04-25,2025-04-27
SHP-ORD-00414,ORD-00414,FedEx,2025-04-20,2025-04-25,2025-04-25
SHP-ORD-00415,ORD-00415,DHL,2025-04-20,2025-04-25,2025-04-27
SHP-ORD-00416,ORD-00416,DHL,2025-04-20,2025-04-25,2025-04-25
SHP-ORD-00417,ORD-00417,DHL,2025-04-20,2025-04-25,2025-04-25
SHP-ORD-00418,ORD-00418,FedEx,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00419,ORD-00419,FedEx,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00420,ORD-00420,DHL,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00421,ORD-00421,Carrier B,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00422,ORD-00422,FedEx,2025-04-21,2025-04-26,2025-04-28
SHP-ORD-00423,ORD-00423,DHL,2025-04-21,2025-04-26,2025-04-28
SHP-ORD-00424,ORD-00424,FedEx,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00425,ORD-00425,DHL,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00426,ORD-00426,Carrier B,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00427,ORD-00427,Carrier B,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00428,ORD-00428,DHL,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00429,ORD-00429,FedEx,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00430,ORD-00430,Carrier B,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00431,ORD-00431,DHL,2025-04-21,2025-04-26,2025-04-28
SHP-ORD-00432,ORD-00432,FedEx,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00433,ORD-00433,DHL,2025-04-21,2025-04-26,2025-04-28
SHP-ORD-00434,ORD-00434,Carrier B,2025-04-21,2025-04-26,2025-04-28
SHP-ORD-00435,ORD-00435,Carrier B,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00436,ORD-00436,FedEx,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00437,ORD-00437,DHL,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00438,ORD-00438,Carrier B,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00439,ORD-00439,FedEx,2025-04-21,2025-04-26,2025-04-28
SHP-ORD-00440,ORD-00440,DHL,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00441,ORD-00441,DHL,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00442,ORD-00442,DHL,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00443,ORD-00443,FedEx,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00444,ORD-00444,DHL,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00445,ORD-00445,Carrier B,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00446,ORD-00446,DHL,2025-04-21,2025-04-26,2025-04-26
SHP-ORD-00447,ORD-00447,DHL,2025-04-21,2025-04-26,2025-04-27
SHP-ORD-00448,ORD-00448,FedEx,2025-04-22,2025-04-27,2025-04-29
SHP-ORD-00449,ORD-00449,FedEx,2025-04-22,2025-04-27,2025-04-29
SHP-ORD-00450,ORD-00450,DHL,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00451,ORD-00451,FedEx,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00452,ORD-00452,Carrier B,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00453,ORD-00453,FedEx,2025-04-22,2025-04-27,2025-04-27
SHP-ORD-00454,ORD-00454,DHL,2025-04-22,2025-04-27,2025-04-29
SHP-ORD-00455,ORD-00455,FedEx,2025-04-22,2025-04-27,2025-04-27
SHP-ORD-00456,ORD-00456,Carrier B,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00457,ORD-00457,FedEx,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00458,ORD-00458,FedEx,2025-04-22,2025-04-27,2025-04-27
SHP-ORD-00459,ORD-00459,FedEx,2025-04-22,2025-04-27,2025-04-27
SHP-ORD-00460,ORD-00460,Carrier B,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00461,ORD-00461,FedEx,2025-04-22,2025-04-27,2025-04-29
SHP-ORD-00462,ORD-00462,FedEx,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00463,ORD-00463,FedEx,2025-04-22,2025-04-27,2025-04-29
SHP-ORD-00464,ORD-00464,DHL,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00465,ORD-00465,FedEx,2025-04-22,2025-04-27,2025-04-27
SHP-ORD-00466,ORD-00466,FedEx,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00467,ORD-00467,FedEx,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00468,ORD-00468,DHL,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00469,ORD-00469,DHL,2025-04-22,2025-04-27,2025-04-27
SHP-ORD-00470,ORD-00470,DHL,2025-04-22,2025-04-27,2025-04-27
SHP-ORD-00471,ORD-00471,Carrier B,2025-04-22,2025-04-27,2025-04-29
SHP-ORD-00472,ORD-00472,Carrier B,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00473,ORD-00473,FedEx,2025-04-22,2025-04-27,2025-04-29
SHP-ORD-00474,ORD-00474,DHL,2025-04-22,2025-04-27,2025-04-28
SHP-ORD-00475,ORD-00475,DHL,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00476,ORD-00476,Carrier B,2025-04-23,2025-04-28,2025-04-29
SHP-ORD-00477,ORD-00477,DHL,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00478,ORD-00478,DHL,2025-04-23,2025-04-28,2025-04-29
SHP-ORD-00479,ORD-00479,DHL,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00480,ORD-00480,Carrier B,2025-04-23,2025-04-28,2025-04-30
SHP-ORD-00481,ORD-00481,FedEx,2025-04-23,2025-04-28,2025-04-29
SHP-ORD-00482,ORD-00482,FedEx,2025-04-23,2025-04-28,2025-04-30
SHP-ORD-00483,ORD-00483,FedEx,2025-04-23,2025-04-28,2025-04-30
SHP-ORD-00484,ORD-00484,FedEx,2025-04-23,2025-04-28,2025-04-29
SHP-ORD-00485,ORD-00485,DHL,2025-04-23,2025-04-28,2025-04-30
SHP-ORD-00486,ORD-00486,FedEx,2025-04-23,2025-04-28,2025-04-29
SHP-ORD-00487,ORD-00487,FedEx,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00488,ORD-00488,Carrier B,2025-04-23,2025-04-28,2025-04-30
SHP-ORD-00489,ORD-00489,DHL,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00490,ORD-00490,DHL,2025-04-23,2025-04-28,2025-04-30
SHP-ORD-00491,ORD-00491,FedEx,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00492,ORD-00492,FedEx,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00493,ORD-00493,Carrier B,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00494,ORD-00494,DHL,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00495,ORD-00495,FedEx,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00496,ORD-00496,Carrier B,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00497,ORD-00497,Carrier B,2025-04-23,2025-04-28,2025-04-30
SHP-ORD-00498,ORD-00498,Carrier B,2025-04-23,2025-04-28,2025-04-29
SHP-ORD-00499,ORD-00499,DHL,2025-04-23,2025-04-28,2025-04-28
SHP-ORD-00500,ORD-00500,FedEx,2025-04-24,2025-04-29,2025-04-29
SHP-ORD-00501,ORD-00501,DHL,2025-04-24,2025-04-29,2025-05-01
SHP-ORD-00502,ORD-00502,DHL,2025-04-24,2025-04-29,2025-04-29
SHP-ORD-00503,ORD-00503,FedEx,2025-04-24,2025-04-29,2025-04-30
SHP-ORD-00504,ORD-00504,DHL,2025-04-24,2025-04-29,2025-04-29
SHP-ORD-00505,ORD-00505,FedEx,2025-04-24,2025-04-29,2025-05-01
SHP-ORD-00506,ORD-00506,DHL,2025-04-24,2025-04-29,2025-05-01
SHP-ORD-00507,ORD-00507,FedEx,2025-04-24,2025-04-29,2025-05-01
SHP-ORD-00508,ORD-00508,DHL,2025-04-24,2025-04-29,2025-04-30
SHP-ORD-00509,ORD-00509,FedEx,2025-04-24,2025-04-29,2025-04-30
SHP-ORD-00510,ORD-00510,Carrier B,2025-04-24,2025-04-29,2025-04-30
SHP-ORD-00511,ORD-00511,DHL,2025-04-24,2025-04-29,2025-04-29
SHP-ORD-00512,ORD-00512,DHL,2025-04-24,2025-04-29,2025-04-29
SHP-ORD-00513,ORD-00513,Carrier B,2025-04-24,2025-04-29,2025-05-01
SHP-ORD-00514,ORD-00514,DHL,2025-04-24,2025-04-29,2025-05-01
SHP-ORD-00515,ORD-00515,Carrier B,2025-04-24,2025-04-29,2025-04-30
SHP-ORD-00516,ORD-00516,FedEx,2025-04-24,2025-04-29,2025-04-30
SHP-ORD-00517,ORD-00517,FedEx,2025-04-24,2025-04-29,2025-04-29
SHP-ORD-00518,ORD-00518,FedEx,2025-04-25,2025-04-30,2025-04-30
SHP-ORD-00519,ORD-00519,FedEx,2025-04-25,2025-04-30,2025-04-30
SHP-ORD-00520,ORD-00520,Carrier B,2025-04-25,2025-04-30,2025-05-01
SHP-ORD-00521,ORD-00521,FedEx,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00522,ORD-00522,DHL,2025-04-25,2025-04-30,2025-05-01
SHP-ORD-00523,ORD-00523,DHL,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00524,ORD-00524,DHL,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00525,ORD-00525,DHL,2025-04-25,2025-04-30,2025-05-01
SHP-ORD-00526,ORD-00526,DHL,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00527,ORD-00527,FedEx,2025-04-25,2025-04-30,2025-04-30
SHP-ORD-00528,ORD-00528,FedEx,2025-04-25,2025-04-30,2025-04-30
SHP-ORD-00529,ORD-00529,DHL,2025-04-25,2025-04-30,2025-04-30
SHP-ORD-00530,ORD-00530,DHL,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00531,ORD-00531,DHL,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00532,ORD-00532,Carrier B,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00533,ORD-00533,DHL,2025-04-25,2025-04-30,2025-05-01
SHP-ORD-00534,ORD-00534,DHL,2025-04-25,2025-04-30,2025-05-02
SHP-ORD-00535,ORD-00535,FedEx,2025-04-25,2025-04-30,2025-05-01
SHP-ORD-00536,ORD-00536,DHL,2025-04-26,2025-05-01,2025-05-03
SHP-ORD-00537,ORD-00537,DHL,2025-04-26,2025-05-01,2025-05-01
SHP-ORD-00538,ORD-00538,FedEx,2025-04-26,2025-05-01,2025-05-01
SHP-ORD-00539,ORD-00539,FedEx,2025-04-26,2025-05-01,2025-05-02
SHP-ORD-00540,ORD-00540,DHL,2025-04-26,2025-05-01,2025-05-03
SHP-ORD-00541,ORD-00541,FedEx,2025-04-26,2025-05-01,2025-05-01
SHP-ORD-00542,ORD-00542,FedEx,2025-04-26,2025-05-01,2025-05-01
SHP-ORD-00543,ORD-00543,DHL,2025-04-26,2025-05-01,2025-05-01
SHP-ORD-00544,ORD-00544,FedEx,2025-04-26,2025-05-01,2025-05-02
SHP-ORD-00545,ORD-00545,Carrier B,2025-04-26,2025-05-01,2025-05-02
SHP-ORD-00546,ORD-00546,FedEx,2025-04-26,2025-05-01,2025-05-01
SHP-ORD-00547,ORD-00547,DHL,2025-04-26,2025-05-01,2025-05-01
SHP-ORD-00548,ORD-00548,DHL,2025-04-27,2025-05-02,2025-05-04
SHP-ORD-00549,ORD-00549,Carrier B,2025-04-27,2025-05-02,2025-05-03
SHP-ORD-00550,ORD-00550,FedEx,2025-04-27,2025-05-02,2025-05-03
SHP-ORD-00551,ORD-00551,DHL,2025-04-27,2025-05-02,2025-05-03
SHP-ORD-00552,ORD-00552,DHL,2025-04-27,2025-05-02,2025-05-02
SHP-ORD-00553,ORD-00553,DHL,2025-04-27,2025-05-02,2025-05-02
SHP-ORD-00554,ORD-00554,DHL,2025-04-27,2025-05-02,2025-05-03
SHP-ORD-00555,ORD-00555,DHL,2025-04-27,2025-05-02,2025-05-02
SHP-ORD-00556,ORD-00556,Carrier B,2025-04-27,2025-05-02,2025-05-02
SHP-ORD-00557,ORD-00557,FedEx,2025-04-27,2025-05-02,2025-05-04
SHP-ORD-00558,ORD-00558,FedEx,2025-04-27,2025-05-02,2025-05-02
SHP-ORD-00559,ORD-00559,Carrier B,2025-04-27,2025-05-02,2025-05-04
SHP-ORD-00560,ORD-00560,FedEx,2025-04-27,2025-05-02,2025-05-03
SHP-ORD-00561,ORD-00561,Carrier B,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00562,ORD-00562,DHL,2025-04-28,2025-05-03,2025-05-05
SHP-ORD-00563,ORD-00563,DHL,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00564,ORD-00564,FedEx,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00565,ORD-00565,FedEx,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00566,ORD-00566,DHL,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00567,ORD-00567,Carrier B,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00568,ORD-00568,Carrier B,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00569,ORD-00569,FedEx,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00570,ORD-00570,FedEx,2025-04-28,2025-05-03,2025-05-05
SHP-ORD-00571,ORD-00571,FedEx,2025-04-28,2025-05-03,2025-05-05
SHP-ORD-00572,ORD-00572,Carrier B,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00573,ORD-00573,FedEx,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00574,ORD-00574,FedEx,2025-04-28,2025-05-03,2025-05-05
SHP-ORD-00575,ORD-00575,FedEx,2025-04-28,2025-05-03,2025-05-05
SHP-ORD-00576,ORD-00576,FedEx,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00577,ORD-00577,Carrier B,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00578,ORD-00578,DHL,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00579,ORD-00579,FedEx,2025-04-28,2025-05-03,2025-05-03
SHP-ORD-00580,ORD-00580,FedEx,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00581,ORD-00581,FedEx,2025-04-28,2025-05-03,2025-05-05
SHP-ORD-00582,ORD-00582,FedEx,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00583,ORD-00583,FedEx,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00584,ORD-00584,DHL,2025-04-28,2025-05-03,2025-05-04
SHP-ORD-00585,ORD-00585,FedEx,2025-04-29,2025-05-04,2025-05-06
SHP-ORD-00586,ORD-00586,FedEx,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00587,ORD-00587,FedEx,2025-04-29,2025-05-04,2025-05-06
SHP-ORD-00588,ORD-00588,DHL,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00589,ORD-00589,DHL,2025-04-29,2025-05-04,2025-05-06
SHP-ORD-00590,ORD-00590,DHL,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00591,ORD-00591,DHL,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00592,ORD-00592,DHL,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00593,ORD-00593,FedEx,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00594,ORD-00594,Carrier B,2025-04-29,2025-05-04,2025-05-04
SHP-ORD-00595,ORD-00595,FedEx,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00596,ORD-00596,DHL,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00597,ORD-00597,DHL,2025-04-29,2025-05-04,2025-05-06
SHP-ORD-00598,ORD-00598,DHL,2025-04-29,2025-05-04,2025-05-05
SHP-ORD-00599,ORD-00599,Carrier B,2025-04-29,2025-05-04,2025-05-06
SHP-ORD-00600,ORD-00600,DHL,2025-04-29,2025-05-04,2025-05-06
SHP-ORD-00601,ORD-00601,Carrier B,2025-04-29,2025-05-04,2025-05-06
SHP-ORD-00602,ORD-00602,Carrier B,2025-04-30,2025-05-05,2025-05-06
SHP-ORD-00603,ORD-00603,Carrier B,2025-04-30,2025-05-05,2025-05-05
SHP-ORD-00604,ORD-00604,Carrier B,2025-04-30,2025-05-05,2025-05-06
SHP-ORD-00605,ORD-00605,Carrier B,2025-04-30,2025-05-05,2025-05-07
SHP-ORD-00606,ORD-00606,DHL,2025-04-30,2025-05-05,2025-05-07
SHP-ORD-00607,ORD-00607,FedEx,2025-04-30,2025-05-05,2025-05-07
SHP-ORD-00608,ORD-00608,FedEx,2025-04-30,2025-05-05,2025-05-07
SHP-ORD-00609,ORD-00609,DHL,2025-04-30,2025-05-05,2025-05-05
SHP-ORD-00610,ORD-00610,Carrier B,2025-04-30,2025-05-05,2025-05-05
SHP-ORD-00611,ORD-00611,DHL,2025-04-30,2025-05-05,2025-05-06
SHP-ORD-00612,ORD-00612,Carrier B,2025-04-30,2025-05-05,2025-05-05
SHP-ORD-00613,ORD-00613,Carrier B,2025-04-30,2025-05-05,2025-05-07
SHP-ORD-00614,ORD-00614,FedEx,2025-04-30,2025-05-05,2025-05-05
SHP-ORD-00615,ORD-00615,FedEx,2025-04-30,2025-05-05,2025-05-06
SHP-ORD-00616,ORD-00616,FedEx,2025-04-30,2025-05-05,2025-05-06
SHP-ORD-00617,ORD-00617,FedEx,2025-05-01,2025-05-06,2025-05-06
SHP-ORD-00618,ORD-00618,DHL,2025-05-01,2025-05-06,2025-05-06
SHP-ORD-00619,ORD-00619,Carrier B,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00620,ORD-00620,DHL,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00621,ORD-00621,DHL,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00622,ORD-00622,FedEx,2025-05-01,2025-05-06,2025-05-07
SHP-ORD-00623,ORD-00623,FedEx,2025-05-01,2025-05-06,2025-05-07
SHP-ORD-00624,ORD-00624,DHL,2025-05-01,2025-05-06,2025-05-06
SHP-ORD-00625,ORD-00625,FedEx,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00626,ORD-00626,FedEx,2025-05-01,2025-05-06,2025-05-06
SHP-ORD-00627,ORD-00627,DHL,2025-05-01,2025-05-06,2025-05-06
SHP-ORD-00628,ORD-00628,FedEx,2025-05-01,2025-05-06,2025-05-07
SHP-ORD-00629,ORD-00629,Carrier B,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00630,ORD-00630,FedEx,2025-05-01,2025-05-06,2025-05-06
SHP-ORD-00631,ORD-00631,FedEx,2025-05-01,2025-05-06,2025-05-07
SHP-ORD-00632,ORD-00632,FedEx,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00633,ORD-00633,FedEx,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00634,ORD-00634,DHL,2025-05-01,2025-05-06,2025-05-08
SHP-ORD-00635,ORD-00635,DHL,2025-05-01,2025-05-06,2025-05-07
